Rock Type	Mineral	Z	Elem	Value	SD	Low	High	Kd Type	Reference	Definition	Notes	Inserted
Basanite	Orthopyroxene	74	W	.0002	.0001			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	81	Tl		.01			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	82	Pb		.0001			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	83	Bi	.001				Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	90	Th	.0005	.0002			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	92	U	.0007	.0003			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basalt	Orthopyroxene	15	P	.03				Experimental	Brunet & Chazot 2001	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	38	Sr	.0012	.0003			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	39	Y	.095	.0031			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	40	Zr	.032	.0008			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	41	Nb	.0013	.0003			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	57	La	.0008	.0003			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	58	Ce	.0016	.0002			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	59	Pr	.0032	.0011			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	60	Nd	.0056	.0005			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	62	Sm	.015	.0018			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	63	Eu	.03	.0039			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	64	Gd	.034	.012			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	65	Tb	.054	.0052			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	66	Dy	.077	.0042			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	67	Ho	.1	.005			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	68	Er	.12	.0066			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	70	Yb	.22	.046			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	71	Lu	.22	.017			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	72	Hf	.06	.0025			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Tholeiitic Basalt	Orthopyroxene	73	Ta	.0025	.0004			Experimental	Green et al. 2000	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	21	Sc	2.6	.3			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	23	V	.37	.01			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	24	Cr	4	2.8			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	27	Co	4.4	.2			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	29	Cu	.22	.09			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	30	Zn	2.1	.3			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	38	Sr	.0012	.0001			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	39	Y	.161	.005			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	40	Zr	.074	.01			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	41	Nb	.001				Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	50	Sn	.92	.03			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	57	La	.0007	.0002			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	58	Ce	.0018	.0005			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	62	Sm	.015	.003			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	64	Gd	.046	.002			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	71	Lu	.4	.02			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	72	Hf	.15	.02			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	73	Ta	.008	.0007			Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	74	W	.004				Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	90	Th	.0006				Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Lunar Basalt	Orthopyroxene	92	U	.0001				Experimental	Klemme et al. 2006	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	39	Y			.6	.168	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	40	Zr			.014	.036	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	41	Nb			0	.0033	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	58	Ce			0	.005	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	60	Nd			.009	.025	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	62	Sm			.016	.039	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	68	Er			.07	.152	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	70	Yb			.092	.227	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	71	Lu			.119	.255	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	72	Hf			.029	.08	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	90	Th			.0002	.0012	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt, Peridotite	Orthopyroxene	92	U			.0005	.0046	Experimental	Salters & Longhi 1999	Solid-Melt		08-DEC-2008
Basalt	Bronzite	11	Na	.075	.002			Phenocryst-Matrix	Onuma et al. 1968	Solid-Melt		12-DEC-2000
Basalt	Bronzite	21	Sc	1.23	.1			Phenocryst-Matrix	Onuma et al. 1968	Solid-Melt		12-DEC-2000
Basalt	Bronzite	25	Mn	1.44	.09			Phenocryst-Matrix	Onuma et al. 1968	Solid-Melt		12-DEC-2000
Basalt	Bronzite	27	Co	2.08	.13			Phenocryst-Matrix	Onuma et al. 1968	Solid-Melt		12-DEC-2000
Basalt	Bronzite	58	Ce	.0026	.0003			Phenocryst-Matrix	Onuma et al. 1968	Solid-Melt		12-DEC-2000
Basalt	Bronzite	62	Sm	.014	.02			Phenocryst-Matrix	Onuma et al. 1968	Solid-Melt		12-DEC-2000
Basalt	Bronzite	63	Eu	.023	.002			Phenocryst-Matrix	Onuma et al. 1968	Solid-Melt		12-DEC-2000
Basalt	Bronzite	65	Tb	.046	.05			Phenocryst-Matrix	Onuma et al. 1968	Solid-Melt		12-DEC-2000
Basalt	Bronzite	70	Yb	.107	.028			Phenocryst-Matrix	Onuma et al. 1968	Solid-Melt		12-DEC-2000
Basalt	Bronzite	71	Lu	.111	.018			Phenocryst-Matrix	Onuma et al. 1968	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	21	Sc	4.3				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	24	Cr	10				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	27	Co	12				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	30	Zn	3.7				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	37	Rb	.01				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	38	Sr	.01				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	40	Zr	.11				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	55	Cs	.01				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	56	Ba	.1				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	57	La	.26				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	58	Ce	.31				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	60	Nd	.47				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	62	Sm	.46				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	63	Eu	.34				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	65	Tb	.69				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	70	Yb	.77				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	71	Lu	.71				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	72	Hf	.11				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	73	Ta	.11				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	90	Th	.14				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	21	Sc	7.1				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	24	Cr	10				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	27	Co	38				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	30	Zn	6				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	37	Rb	.01				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	38	Sr	.01				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	40	Zr	.11				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	55	Cs	.01				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	56	Ba	.1				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	57	La	.4				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	58	Ce	.46				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	60	Nd	.6				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	62	Sm	.78				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	63	Eu	.61				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	65	Tb	.85				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	70	Yb	.91				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	71	Lu	.9				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	72	Hf	.11				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	73	Ta	.11				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Rhyolite	Low Calcium Pyroxene	90	Th	.14				Phenocryst-Matrix	Bacon & Druitt 1988	Solid-Melt		12-DEC-2000
Synthetic U Type Layered Intrusion Basalt	Low Calcium Pyroxene	24	Cr			1.1	11.7	Experimental	Barnes 1986	Solid-Melt		08-DEC-2008
Basalt	Low Calcium Pyroxene	38	Sr			.000511	.000924	Experimental	Beattie 1993	Solid-Melt		12-DEC-2000
Basalt	Low Calcium Pyroxene	56	Ba			.0000013	.0000111	Experimental	Beattie 1993	Solid-Melt		12-DEC-2000
Basalt	Low Calcium Pyroxene	90	Th			.0000157	.0000293	Experimental	Beattie 1993	Solid-Melt		12-DEC-2000
Basalt	Low Calcium Pyroxene	92	U			.0000362	.0000433	Experimental	Beattie 1993	Solid-Melt		12-DEC-2000
Synthetic CaO-FeO-MgO-Al2O3-SiO2	Low Calcium Pyroxene	23	V			.08	.44	Experimental	Canil 1999	Solid-Melt		08-DEC-2008
Synthetic CaO-FeO-MgO-Al2O3-SiO2	Low Calcium Pyroxene	24	Cr			.19	.395	Experimental	Canil 1999	Solid-Melt		08-DEC-2008
Synthetic Komatiite, Basalt	Low Calcium Pyroxene	23	V	.38				Experimental	Canil 1999	Solid-Melt		08-DEC-2008
Synthetic Komatiite, Basalt	Low Calcium Pyroxene	24	Cr	1.15				Experimental	Canil 1999	Solid-Melt		08-DEC-2008
Tholeiite	Low Calcium Pyroxene	37	Rb			.001	.005	Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Low Calcium Pyroxene	38	Sr	.01				Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Low Calcium Pyroxene	58	Ce			.002	.003	Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Low Calcium Pyroxene	60	Nd	.006				Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Low Calcium Pyroxene	62	Sm	.01				Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Low Calcium Pyroxene	63	Eu	.01				Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Low Calcium Pyroxene	70	Yb	.04				Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Synthetic	Low Calcium Pyroxene	13	Al			.1	.43	Experimental	Colson & Gust 1989	Solid-Melt		12-DEC-2000
Synthetic	Low Calcium Pyroxene	20	Ca			.13	.15	Experimental	Colson & Gust 1989	Solid-Melt		12-DEC-2000
Synthetic	Low Calcium Pyroxene	21	Sc			.26	.79	Experimental	Colson & Gust 1989	Solid-Melt		12-DEC-2000
Synthetic	Low Calcium Pyroxene	70	Yb			.048	.124	Experimental	Colson & Gust 1989	Solid-Melt		12-DEC-2000
Synthetic CaO-FeO-MgO-Al2O3-SiO2	Low Calcium Pyroxene	13	Al			.028	.33	Experimental	Colson et al. 1988	Solid-Melt		12-DEC-2000
Synthetic CaO-FeO-MgO-Al2O3-SiO2	Low Calcium Pyroxene	20	Ca			.0295	.1268	Experimental	Colson et al. 1988	Solid-Melt		12-DEC-2000
Synthetic CaO-FeO-MgO-Al2O3-SiO2	Low Calcium Pyroxene	21	Sc			.213	1.501	Experimental	Colson et al. 1988	Solid-Melt		12-DEC-2000
Synthetic CaO-FeO-MgO-Al2O3-SiO2	Low Calcium Pyroxene	25	Mn			.409	1.083	Experimental	Colson et al. 1988	Solid-Melt		12-DEC-2000
Synthetic CaO-FeO-MgO-Al2O3-SiO2	Low Calcium Pyroxene	62	Sm			.0023	.0045	Experimental	Colson et al. 1988	Solid-Melt		12-DEC-2000
Synthetic CaO-FeO-MgO-Al2O3-SiO2	Low Calcium Pyroxene	64	Gd			.0042	.477	Experimental	Colson et al. 1988	Solid-Melt		12-DEC-2000
Synthetic CaO-FeO-MgO-Al2O3-SiO2	Low Calcium Pyroxene	70	Yb			.0202	.2126	Experimental	Colson et al. 1988	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	3	Li			.11	1.32	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	4	Be			.34	2.82	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	23	V	1				Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	24	Cr			.95	2.6	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	38	Sr			.0034	.0074	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	39	Y			.19	.54	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	40	Zr			.021	.04	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	41	Nb	.27				Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	42	Mo			.27	2.2	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	57	La			.0019	.0023	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	58	Ce			.0035	.0069	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	59	Pr			.0034	.0059	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	60	Nd			.013	.027	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	62	Sm			.063	.089	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	63	Eu			.025	.086	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	64	Gd			.069	.24	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	65	Tb			.16	.32	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	66	Dy			.14	.4	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	67	Ho			.3	.52	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	68	Er			.24	.65	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	70	Yb			.39	.92	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	71	Lu			.67	1.4	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	73	Ta	.048				Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	82	Pb	.29				Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	90	Th	.01				Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Low Calcium Pyroxene	92	U			.0013	.023	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	25	Mn	7.3				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	26	Fe	5.3				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	29	Cu				.19	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	30	Zn	3.39				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	31	Ga	.32				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	32	Ge	2				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	33	As	.14				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	37	Rb	.062				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	38	Sr	.13				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	39	Y	.46				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	40	Zr	.13				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	41	Nb				.78	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	56	Ba	.13				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Low Calcium Pyroxene	82	Pb				.52	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	25	Mn	71.3				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	26	Fe	40.9				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	29	Cu				1.4	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	30	Zn	15.8				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	31	Ga	.21				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	32	Ge	3.2				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	33	As	.23				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	37	Rb				.013	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	38	Sr				.17	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	39	Y	1.1				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	40	Zr	.053				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	41	Nb				.31	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	56	Ba				.56	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Low Calcium Pyroxene	82	Pb				.37	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Low Calcium Pyroxene	25	Mn			13.6	43.3	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Low Calcium Pyroxene	26	Fe			12.2	32.4	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Low Calcium Pyroxene	28	Ni			4.9	8.9	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Low Calcium Pyroxene	29	Cu			.47	1.46	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Low Calcium Pyroxene	30	Zn			6.23	14.4	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Low Calcium Pyroxene	31	Ga			.18	4.7	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Low Calcium Pyroxene	32	Ge			1.5		Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Low Calcium Pyroxene	33	As			.45	.83	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Low Calcium Pyroxene	37	Rb			.028	.05	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
